time,realization,y,x,smdi
2023-03-27,13,14.37917013,-89.07083707999999,-0.6
2023-03-27,14,14.37917013,-89.07083707999999,-1.4
2023-03-27,15,14.37917013,-89.07083707999999,-1.89
2023-03-27,16,14.37917013,-89.07083707999999,-1.22
2023-03-27,17,14.37917013,-89.07083707999999,-0.19
2023-03-27,18,14.37917013,-89.07083707999999,0.25
2023-03-27,19,14.37917013,-89.07083707999999,-1.69
2023-03-27,20,14.37917013,-89.07083707999999,-1.77
2023-03-27,21,14.37917013,-89.07083707999999,-1.84
2023-03-27,22,14.37917013,-89.07083707999999,-1.11
2023-03-27,23,14.37917013,-89.07083707999999,-1.44
2023-03-27,24,14.37917013,-89.07083707999999,-1.58
2023-03-27,25,14.37917013,-89.07083707999999,-2.04
2023-03-27,26,14.37917013,-89.07083707999999,-0.01
2023-03-27,27,14.37917013,-89.07083707999999,-1.43
2023-03-27,28,14.37917013,-89.07083707999999,-1.24
2023-03-27,29,14.37917013,-89.07083707999999,-1.37
2023-03-27,30,14.37917013,-89.07083707999999,-1.99
2023-03-27,31,14.37917013,-89.07083707999999,-0.97
2023-03-27,32,14.37917013,-89.07083707999999,-1.8
2023-03-27,33,14.37917013,-89.07083707999999,-1.93
2023-03-27,34,14.37917013,-89.07083707999999,-1.12
2023-03-27,35,14.37917013,-89.07083707999999,-1.72
2023-03-27,36,14.37917013,-89.07083707999999,-0.53
2023-03-27,37,14.37917013,-89.07083707999999,-0.94
2023-03-27,38,14.37917013,-89.07083707999999,-1.75
2023-03-27,39,14.37917013,-89.07083707999999,-1.56
2023-03-27,40,14.37917013,-89.07083707999999,-1.75
2023-03-27,41,14.37917013,-89.07083707999999,-1.88
2023-03-27,42,14.37917013,-89.07083707999999,-0.83
2023-03-27,43,14.37917013,-89.07083707999999,-1.66
2023-03-27,44,14.37917013,-89.07083707999999,-1.42
2023-03-27,45,14.37917013,-89.07083707999999,-1.89
2023-03-27,46,14.37917013,-89.07083707999999,-1.91
2023-03-27,47,14.37917013,-89.07083707999999,-2.13
2023-03-27,48,14.37917013,-89.07083707999999,-0.22
2023-03-27,49,14.37917013,-89.07083707999999,0.4
2023-03-27,50,14.37917013,-89.07083707999999,-1.63
2023-03-28,0,14.37917013,-89.07083707999999,-1.96
2023-03-28,1,14.37917013,-89.07083707999999,-1.57
2023-03-28,2,14.37917013,-89.07083707999999,-0.27
2023-03-28,3,14.37917013,-89.07083707999999,-1.98
2023-03-28,4,14.37917013,-89.07083707999999,-0.49
2023-03-28,5,14.37917013,-89.07083707999999,-1.58
2023-03-28,6,14.37917013,-89.07083707999999,-0.66
2023-03-28,7,14.37917013,-89.07083707999999,-1.52
2023-03-28,8,14.37917013,-89.07083707999999,-1.98
2023-03-28,9,14.37917013,-89.07083707999999,-1.82
2023-03-28,10,14.37917013,-89.07083707999999,-1.08
2023-03-28,11,14.37917013,-89.07083707999999,-1.67
2023-03-28,12,14.37917013,-89.07083707999999,-1.22
2023-03-28,13,14.37917013,-89.07083707999999,-0.41
2023-03-28,14,14.37917013,-89.07083707999999,-1.38
2023-03-28,15,14.37917013,-89.07083707999999,-1.91
2023-03-28,16,14.37917013,-89.07083707999999,-1.22
2023-03-28,17,14.37917013,-89.07083707999999,-0.2
2023-03-28,18,14.37917013,-89.07083707999999,0.23
2023-03-28,19,14.37917013,-89.07083707999999,-1.69
2023-03-28,20,14.37917013,-89.07083707999999,-1.75
2023-03-28,21,14.37917013,-89.07083707999999,-1.85
2023-03-28,22,14.37917013,-89.07083707999999,-1.08
2023-03-28,23,14.37917013,-89.07083707999999,-1.43
2023-03-28,24,14.37917013,-89.07083707999999,-1.57
2023-03-28,25,14.37917013,-89.07083707999999,-2.04
2023-03-28,26,14.37917013,-89.07083707999999,-0.11
2023-03-28,27,14.37917013,-89.07083707999999,-1.39
2023-03-28,28,14.37917013,-89.07083707999999,-1.23
2023-03-28,29,14.37917013,-89.07083707999999,-1.36
2023-03-28,30,14.37917013,-89.07083707999999,-1.97
2023-03-28,31,14.37917013,-89.07083707999999,-0.89
2023-03-28,32,14.37917013,-89.07083707999999,-1.76
2023-03-28,33,14.37917013,-89.07083707999999,-1.95
2023-03-28,34,14.37917013,-89.07083707999999,-1.01
2023-03-28,35,14.37917013,-89.07083707999999,-1.72
2023-03-28,36,14.37917013,-89.07083707999999,-0.51
2023-03-28,37,14.37917013,-89.07083707999999,-0.8
2023-03-28,38,14.37917013,-89.07083707999999,-1.77
2023-03-28,39,14.37917013,-89.07083707999999,-1.59
2023-03-28,40,14.37917013,-89.07083707999999,-1.76
2023-03-28,41,14.37917013,-89.07083707999999,-1.9
2023-03-28,42,14.37917013,-89.07083707999999,-0.81
2023-03-28,43,14.37917013,-89.07083707999999,-1.66
2023-03-28,44,14.37917013,-89.07083707999999,-1.4
2023-03-28,45,14.37917013,-89.07083707999999,-1.9
2023-03-28,46,14.37917013,-89.07083707999999,-1.91
2023-03-28,47,14.37917013,-89.07083707999999,-2.13
2023-03-28,48,14.37917013,-89.07083707999999,-0.17
2023-03-28,49,14.37917013,-89.07083707999999,0.34
2023-03-28,50,14.37917013,-89.07083707999999,-1.56
2023-03-29,0,14.37917013,-89.07083707999999,-1.99
2023-03-29,1,14.37917013,-89.07083707999999,-1.55
2023-03-29,2,14.37917013,-89.07083707999999,-0.15
2023-03-29,3,14.37917013,-89.07083707999999,-1.97
2023-03-29,4,14.37917013,-89.07083707999999,-0.42
2023-03-29,5,14.37917013,-89.07083707999999,-1.59
2023-03-29,6,14.37917013,-89.07083707999999,-0.58
2023-03-29,7,14.37917013,-89.07083707999999,-1.5
2023-03-29,8,14.37917013,-89.07083707999999,-1.9
2023-03-29,9,14.37917013,-89.07083707999999,-1.81
2023-03-29,10,14.37917013,-89.07083707999999,-1.02
2023-03-29,11,14.37917013,-89.07083707999999,-1.31
2023-03-29,12,14.37917013,-89.07083707999999,-1.13
2023-03-29,13,14.37917013,-89.07083707999999,-0.15
2023-03-29,14,14.37917013,-89.07083707999999,-1.32
2023-03-29,15,14.37917013,-89.07083707999999,-1.94
2023-03-29,16,14.37917013,-89.07083707999999,-1.14
2023-03-29,17,14.37917013,-89.07083707999999,-0.08
2023-03-29,18,14.37917013,-89.07083707999999,0.31
2023-03-29,19,14.37917013,-89.07083707999999,-1.69
2023-03-29,20,14.37917013,-89.07083707999999,-1.73
2023-03-29,21,14.37917013,-89.07083707999999,-1.88
2023-03-29,22,14.37917013,-89.07083707999999,-1.03
2023-03-29,23,14.37917013,-89.07083707999999,-1.39
2023-03-29,24,14.37917013,-89.07083707999999,-1.52
2023-03-29,25,14.37917013,-89.07083707999999,-2.04
2023-03-29,26,14.37917013,-89.07083707999999,-0.07
2023-03-29,27,14.37917013,-89.07083707999999,-1.32
2023-03-29,28,14.37917013,-89.07083707999999,-1.18
2023-03-29,29,14.37917013,-89.07083707999999,-1.32
2023-03-29,30,14.37917013,-89.07083707999999,-1.99
2023-03-29,31,14.37917013,-89.07083707999999,-0.72
2023-03-29,32,14.37917013,-89.07083707999999,-1.73
2023-03-29,33,14.37917013,-89.07083707999999,-1.97
2023-03-29,34,14.37917013,-89.07083707999999,-0.85
2023-03-29,35,14.37917013,-89.07083707999999,-1.7
2023-03-29,36,14.37917013,-89.07083707999999,-0.4
2023-03-29,37,14.37917013,-89.07083707999999,-0.62
2023-03-29,38,14.37917013,-89.07083707999999,-1.76
2023-03-29,39,14.37917013,-89.07083707999999,-1.59
2023-03-29,40,14.37917013,-89.07083707999999,-1.77
2023-03-29,41,14.37917013,-89.07083707999999,-1.93
2023-03-29,42,14.37917013,-89.07083707999999,-0.73
2023-03-29,43,14.37917013,-89.07083707999999,-1.65
2023-03-29,44,14.37917013,-89.07083707999999,-1.37
2023-03-29,45,14.37917013,-89.07083707999999,-1.91
2023-03-29,46,14.37917013,-89.07083707999999,-1.92
2023-03-29,47,14.37917013,-89.07083707999999,-2.16
2023-03-29,48,14.37917013,-89.07083707999999,0.0
2023-03-29,49,14.37917013,-89.07083707999999,0.34
2023-03-29,50,14.37917013,-89.07083707999999,-1.47
2023-03-30,0,14.37917013,-89.07083707999999,-2.05
2023-03-30,1,14.37917013,-89.07083707999999,-1.56
2023-03-30,2,14.37917013,-89.07083707999999,-0.07
2023-03-30,3,14.37917013,-89.07083707999999,-1.97
2023-03-30,4,14.37917013,-89.07083707999999,-0.36
2023-03-30,5,14.37917013,-89.07083707999999,-1.63
2023-03-30,6,14.37917013,-89.07083707999999,-0.53
2023-03-30,7,14.37917013,-89.07083707999999,-1.53
2023-03-30,8,14.37917013,-89.07083707999999,-1.83
2023-03-30,9,14.37917013,-89.07083707999999,-1.83
2023-03-30,10,14.37917013,-89.07083707999999,-0.98
2023-03-30,11,14.37917013,-89.07083707999999,-0.97
2023-03-30,12,14.37917013,-89.07083707999999,-1.07
2023-03-30,13,14.37917013,-89.07083707999999,0.04
2023-03-30,14,14.37917013,-89.07083707999999,-1.3
2023-03-30,15,14.37917013,-89.07083707999999,-1.98
2023-03-30,16,14.37917013,-89.07083707999999,-1.03
2023-03-30,17,14.37917013,-89.07083707999999,-0.02
2023-03-30,18,14.37917013,-89.07083707999999,0.34
2023-03-30,19,14.37917013,-89.07083707999999,-1.75
2023-03-30,20,14.37917013,-89.07083707999999,-1.76
2023-03-30,21,14.37917013,-89.07083707999999,-1.93
2023-03-30,22,14.37917013,-89.07083707999999,-1.01
2023-03-30,23,14.37917013,-89.07083707999999,-1.39
2023-03-30,24,14.37917013,-89.07083707999999,-1.51
2023-03-30,25,14.37917013,-89.07083707999999,-2.07
2023-03-30,26,14.37917013,-89.07083707999999,-0.03
2023-03-30,27,14.37917013,-89.07083707999999,-1.29
2023-03-30,28,14.37917013,-89.07083707999999,-1.17
2023-03-30,29,14.37917013,-89.07083707999999,-1.32
2023-03-30,30,14.37917013,-89.07083707999999,-2.04
2023-03-30,31,14.37917013,-89.07083707999999,-0.58
2023-03-30,32,14.37917013,-89.07083707999999,-1.73
2023-03-30,33,14.37917013,-89.07083707999999,-2.0
2023-03-30,34,14.37917013,-89.07083707999999,-0.78
2023-03-30,35,14.37917013,-89.07083707999999,-1.73
2023-03-30,36,14.37917013,-89.07083707999999,-0.29
2023-03-30,37,14.37917013,-89.07083707999999,-0.48
2023-03-30,38,14.37917013,-89.07083707999999,-1.8
2023-03-30,39,14.37917013,-89.07083707999999,-1.64
2023-03-30,40,14.37917013,-89.07083707999999,-1.82
2023-03-30,41,14.37917013,-89.07083707999999,-1.97
2023-03-30,42,14.37917013,-89.07083707999999,-0.69
2023-03-30,43,14.37917013,-89.07083707999999,-1.68
2023-03-30,44,14.37917013,-89.07083707999999,-1.4
2023-03-30,45,14.37917013,-89.07083707999999,-1.96
2023-03-30,46,14.37917013,-89.07083707999999,-1.98
2023-03-30,47,14.37917013,-89.07083707999999,-2.22
2023-03-30,48,14.37917013,-89.07083707999999,0.05
2023-03-30,49,14.37917013,-89.07083707999999,0.31
2023-03-30,50,14.37917013,-89.07083707999999,-1.44
2023-03-31,0,14.37917013,-89.07083707999999,-2.13
2023-03-31,1,14.37917013,-89.07083707999999,-1.59
2023-03-31,2,14.37917013,-89.07083707999999,0.0
2023-03-31,3,14.37917013,-89.07083707999999,-1.95
2023-03-31,4,14.37917013,-89.07083707999999,-0.29
2023-03-31,5,14.37917013,-89.07083707999999,-1.69
2023-03-31,6,14.37917013,-89.07083707999999,-0.49
2023-03-31,7,14.37917013,-89.07083707999999,-1.58
2023-03-31,8,14.37917013,-89.07083707999999,-1.77
2023-03-31,9,14.37917013,-89.07083707999999,-1.85
2023-03-31,10,14.37917013,-89.07083707999999,-0.95
2023-03-31,11,14.37917013,-89.07083707999999,-0.5
2023-03-31,12,14.37917013,-89.07083707999999,-1.05
2023-03-31,13,14.37917013,-89.07083707999999,0.15
2023-03-31,14,14.37917013,-89.07083707999999,-1.28
2023-03-31,15,14.37917013,-89.07083707999999,-2.04
2023-03-31,16,14.37917013,-89.07083707999999,-0.65
2023-03-31,17,14.37917013,-89.07083707999999,0.02
2023-03-31,18,14.37917013,-89.07083707999999,0.37
2023-03-31,19,14.37917013,-89.07083707999999,-1.83
2023-03-31,20,14.37917013,-89.07083707999999,-1.81
2023-03-31,21,14.37917013,-89.07083707999999,-2.03
2023-03-31,22,14.37917013,-89.07083707999999,-1.01
2023-03-31,23,14.37917013,-89.07083707999999,-1.42
2023-03-31,24,14.37917013,-89.07083707999999,-1.54
2023-03-31,25,14.37917013,-89.07083707999999,-2.11
2023-03-31,26,14.37917013,-89.07083707999999,0.01
2023-03-31,27,14.37917013,-89.07083707999999,-1.27
2023-03-31,28,14.37917013,-89.07083707999999,-1.17
2023-03-31,29,14.37917013,-89.07083707999999,-1.34
2023-03-31,30,14.37917013,-89.07083707999999,-2.12
2023-03-31,31,14.37917013,-89.07083707999999,-0.46
2023-03-31,32,14.37917013,-89.07083707999999,-1.76
2023-03-31,33,14.37917013,-89.07083707999999,-2.03
2023-03-31,34,14.37917013,-89.07083707999999,-0.75
2023-03-31,35,14.37917013,-89.07083707999999,-1.78
2023-03-31,36,14.37917013,-89.07083707999999,-0.21
2023-03-31,37,14.37917013,-89.07083707999999,-0.35
2023-03-31,38,14.37917013,-89.07083707999999,-1.84
2023-03-31,39,14.37917013,-89.07083707999999,-1.69
2023-03-31,40,14.37917013,-89.07083707999999,-1.89
2023-03-31,41,14.37917013,-89.07083707999999,-2.03
2023-03-31,42,14.37917013,-89.07083707999999,-0.66
2023-03-31,43,14.37917013,-89.07083707999999,-1.69
2023-03-31,44,14.37917013,-89.07083707999999,-1.46
2023-03-31,45,14.37917013,-89.07083707999999,-2.0
2023-03-31,46,14.37917013,-89.07083707999999,-2.05
2023-03-31,47,14.37917013,-89.07083707999999,-2.31
2023-03-31,48,14.37917013,-89.07083707999999,0.09
2023-03-31,49,14.37917013,-89.07083707999999,0.27
2023-03-31,50,14.37917013,-89.07083707999999,-1.44
2023-04-01,0,14.37917013,-89.07083707999999,-2.32
2023-04-01,1,14.37917013,-89.07083707999999,-1.7
2023-04-01,2,14.37917013,-89.07083707999999,0.01
2023-04-01,3,14.37917013,-89.07083707999999,-2.0
2023-04-01,4,14.37917013,-89.07083707999999,-0.27
2023-04-01,5,14.37917013,-89.07083707999999,-1.85
2023-04-01,6,14.37917013,-89.07083707999999,-0.49
2023-04-01,7,14.37917013,-89.07083707999999,-1.74
2023-04-01,8,14.37917013,-89.07083707999999,-1.79
2023-04-01,9,14.37917013,-89.07083707999999,-1.97
2023-04-01,10,14.37917013,-89.07083707999999,-1.02
2023-04-01,11,14.37917013,-89.07083707999999,0.06
2023-04-01,12,14.37917013,-89.07083707999999,-1.11
2023-04-01,13,14.37917013,-89.07083707999999,0.14
2023-04-01,14,14.37917013,-89.07083707999999,-1.34
2023-04-01,15,14.37917013,-89.07083707999999,-2.2
2023-04-01,16,14.37917013,-89.07083707999999,-0.07
2023-04-01,17,14.37917013,-89.07083707999999,0.03
2023-04-01,18,14.37917013,-89.07083707999999,0.39
2023-04-01,19,14.37917013,-89.07083707999999,-2.01
2023-04-01,20,14.37917013,-89.07083707999999,-1.98
2023-04-01,21,14.37917013,-89.07083707999999,-2.22
2023-04-01,22,14.37917013,-89.07083707999999,-1.08
2023-04-01,23,14.37917013,-89.07083707999999,-1.5
2023-04-01,24,14.37917013,-89.07083707999999,-1.67
2023-04-01,25,14.37917013,-89.07083707999999,-2.28
2023-04-01,26,14.37917013,-89.07083707999999,0.02
2023-04-01,27,14.37917013,-89.07083707999999,-1.38
2023-04-01,28,14.37917013,-89.07083707999999,-1.26
2023-04-01,29,14.37917013,-89.07083707999999,-1.48
2023-04-01,30,14.37917013,-89.07083707999999,-2.32
2023-04-01,31,14.37917013,-89.07083707999999,-0.45
2023-04-01,32,14.37917013,-89.07083707999999,-1.9
2023-04-01,33,14.37917013,-89.07083707999999,-2.18
2023-04-01,34,14.37917013,-89.07083707999999,-0.79
2023-04-01,35,14.37917013,-89.07083707999999,-1.94
2023-04-01,36,14.37917013,-89.07083707999999,-0.2
2023-04-01,37,14.37917013,-89.07083707999999,-0.26
2023-04-01,38,14.37917013,-89.07083707999999,-2.0
2023-04-01,39,14.37917013,-89.07083707999999,-1.84
2023-04-01,40,14.37917013,-89.07083707999999,-2.07
2023-04-01,41,14.37917013,-89.07083707999999,-2.2
2023-04-01,42,14.37917013,-89.07083707999999,-0.72
2023-04-01,43,14.37917013,-89.07083707999999,-1.64
2023-04-01,44,14.37917013,-89.07083707999999,-1.62
2023-04-01,45,14.37917013,-89.07083707999999,-2.17
2023-04-01,46,14.37917013,-89.07083707999999,-2.25
2023-04-01,47,14.37917013,-89.07083707999999,-2.51
2023-04-01,48,14.37917013,-89.07083707999999,0.11
2023-04-01,49,14.37917013,-89.07083707999999,0.21
2023-04-01,50,14.37917013,-89.07083707999999,-1.58
2023-04-02,0,14.37917013,-89.07083707999999,-2.51
2023-04-02,1,14.37917013,-89.07083707999999,-1.87
2023-04-02,2,14.37917013,-89.07083707999999,-0.01
2023-04-02,3,14.37917013,-89.07083707999999,-2.09
2023-04-02,4,14.37917013,-89.07083707999999,-0.26
2023-04-02,5,14.37917013,-89.07083707999999,-2.04
2023-04-02,6,14.37917013,-89.07083707999999,-0.46
2023-04-02,7,14.37917013,-89.07083707999999,-1.93
2023-04-02,8,14.37917013,-89.07083707999999,-1.82
2023-04-02,9,14.37917013,-89.07083707999999,-2.12
2023-04-02,10,14.37917013,-89.07083707999999,-1.11
2023-04-02,11,14.37917013,-89.07083707999999,0.33
2023-04-02,12,14.37917013,-89.07083707999999,-1.2
2023-04-02,13,14.37917013,-89.07083707999999,0.06
2023-04-02,14,14.37917013,-89.07083707999999,-1.42
2023-04-02,15,14.37917013,-89.07083707999999,-2.37
2023-04-02,16,14.37917013,-89.07083707999999,0.21
2023-04-02,17,14.37917013,-89.07083707999999,0.04
2023-04-02,18,14.37917013,-89.07083707999999,0.38
2023-04-02,19,14.37917013,-89.07083707999999,-2.21
2023-04-02,20,14.37917013,-89.07083707999999,-2.19
2023-04-02,21,14.37917013,-89.07083707999999,-2.45
2023-04-02,22,14.37917013,-89.07083707999999,-1.19
2023-04-02,23,14.37917013,-89.07083707999999,-1.62
2023-04-02,24,14.37917013,-89.07083707999999,-1.81
2023-04-02,25,14.37917013,-89.07083707999999,-2.48
2023-04-02,26,14.37917013,-89.07083707999999,0.02
2023-04-02,27,14.37917013,-89.07083707999999,-1.52
2023-04-02,28,14.37917013,-89.07083707999999,-1.39
2023-04-02,29,14.37917013,-89.07083707999999,-1.65
2023-04-02,30,14.37917013,-89.07083707999999,-2.53
2023-04-02,31,14.37917013,-89.07083707999999,-0.55
2023-04-02,32,14.37917013,-89.07083707999999,-2.08
2023-04-02,33,14.37917013,-89.07083707999999,-2.35
2023-04-02,34,14.37917013,-89.07083707999999,-0.84
2023-04-02,35,14.37917013,-89.07083707999999,-2.12
2023-04-02,36,14.37917013,-89.07083707999999,-0.22
2023-04-02,37,14.37917013,-89.07083707999999,-0.21
2023-04-02,38,14.37917013,-89.07083707999999,-2.17
2023-04-02,39,14.37917013,-89.07083707999999,-2.02
2023-04-02,40,14.37917013,-89.07083707999999,-2.28
2023-04-02,41,14.37917013,-89.07083707999999,-2.4
2023-04-02,42,14.37917013,-89.07083707999999,-0.84
2023-04-02,43,14.37917013,-89.07083707999999,-1.55
2023-04-02,44,14.37917013,-89.07083707999999,-1.8
2023-04-02,45,14.37917013,-89.07083707999999,-2.37
2023-04-02,46,14.37917013,-89.07083707999999,-2.47
2023-04-02,47,14.37917013,-89.07083707999999,-2.73
2023-04-02,48,14.37917013,-89.07083707999999,0.12
2023-04-02,49,14.37917013,-89.07083707999999,0.23
2023-04-02,50,14.37917013,-89.07083707999999,-1.77
2023-04-03,0,14.37917013,-89.07083707999999,-2.43
2023-04-03,1,14.37917013,-89.07083707999999,-1.88
2023-04-03,2,14.37917013,-89.07083707999999,-0.23
2023-04-03,3,14.37917013,-89.07083707999999,-1.99
2023-04-03,4,14.37917013,-89.07083707999999,-0.36
2023-04-03,5,14.37917013,-89.07083707999999,-2.05
2023-04-03,6,14.37917013,-89.07083707999999,-0.53
2023-04-03,7,14.37917013,-89.07083707999999,-1.95
2023-04-03,8,14.37917013,-89.07083707999999,-1.71
2023-04-03,9,14.37917013,-89.07083707999999,-2.09
2023-04-03,10,14.37917013,-89.07083707999999,-1.19
2023-04-03,11,14.37917013,-89.07083707999999,0.45
2023-04-03,12,14.37917013,-89.07083707999999,-1.26
2023-04-03,13,14.37917013,-89.07083707999999,-0.17
2023-04-03,14,14.37917013,-89.07083707999999,-1.42
2023-04-03,15,14.37917013,-89.07083707999999,-2.32
2023-04-03,16,14.37917013,-89.07083707999999,0.42
2023-04-03,17,14.37917013,-89.07083707999999,-0.04
2023-04-03,18,14.37917013,-89.07083707999999,0.31
2023-04-03,19,14.37917013,-89.07083707999999,-2.2
2023-04-03,20,14.37917013,-89.07083707999999,-2.19
2023-04-03,21,14.37917013,-89.07083707999999,-2.43
2023-04-03,22,14.37917013,-89.07083707999999,-1.25
2023-04-03,23,14.37917013,-89.07083707999999,-1.59
2023-04-03,24,14.37917013,-89.07083707999999,-1.81
2023-04-03,25,14.37917013,-89.07083707999999,-2.43
2023-04-03,26,14.37917013,-89.07083707999999,-0.04
2023-04-03,27,14.37917013,-89.07083707999999,-1.57
2023-04-03,28,14.37917013,-89.07083707999999,-1.44
2023-04-03,29,14.37917013,-89.07083707999999,-1.72
2023-04-03,30,14.37917013,-89.07083707999999,-2.49
2023-04-03,31,14.37917013,-89.07083707999999,-0.68
2023-04-03,32,14.37917013,-89.07083707999999,-2.1
2023-04-03,33,14.37917013,-89.07083707999999,-2.25
2023-04-03,34,14.37917013,-89.07083707999999,-0.96
2023-04-03,35,14.37917013,-89.07083707999999,-2.1
2023-04-03,36,14.37917013,-89.07083707999999,-0.34
2023-04-03,37,14.37917013,-89.07083707999999,-0.42
2023-04-03,38,14.37917013,-89.07083707999999,-2.14
2023-04-03,39,14.37917013,-89.07083707999999,-2.01
2023-04-03,40,14.37917013,-89.07083707999999,-2.27
2023-04-03,41,14.37917013,-89.07083707999999,-2.35
2023-04-03,42,14.37917013,-89.07083707999999,-0.99
2023-04-03,43,14.37917013,-89.07083707999999,-1.41
2023-04-03,44,14.37917013,-89.07083707999999,-1.83
2023-04-03,45,14.37917013,-89.07083707999999,-2.33
2023-04-03,46,14.37917013,-89.07083707999999,-2.42
2023-04-03,47,14.37917013,-89.07083707999999,-2.63
2023-04-03,48,14.37917013,-89.07083707999999,0.0
2023-04-03,49,14.37917013,-89.07083707999999,0.17
2023-04-03,50,14.37917013,-89.07083707999999,-1.82
2023-04-04,0,14.37917013,-89.07083707999999,-2.41
2023-04-04,1,14.37917013,-89.07083707999999,-1.92
2023-04-04,2,14.37917013,-89.07083707999999,-0.28
2023-04-04,3,14.37917013,-89.07083707999999,-1.95
2023-04-04,4,14.37917013,-89.07083707999999,-0.11
2023-04-04,5,14.37917013,-89.07083707999999,-2.08
2023-04-04,6,14.37917013,-89.07083707999999,-0.47
2023-04-04,7,14.37917013,-89.07083707999999,-2.0
2023-04-04,8,14.37917013,-89.07083707999999,-1.69
2023-04-04,9,14.37917013,-89.07083707999999,-2.08
2023-04-04,10,14.37917013,-89.07083707999999,-1.2
2023-04-04,11,14.37917013,-89.07083707999999,0.55
2023-04-04,12,14.37917013,-89.07083707999999,-1.27
2023-04-04,13,14.37917013,-89.07083707999999,-0.25
2023-04-04,14,14.37917013,-89.07083707999999,-1.46
2023-04-04,15,14.37917013,-89.07083707999999,-2.32
2023-04-04,16,14.37917013,-89.07083707999999,0.88
2023-04-04,17,14.37917013,-89.07083707999999,-0.02
2023-04-04,18,14.37917013,-89.07083707999999,0.25
2023-04-04,19,14.37917013,-89.07083707999999,-2.22
2023-04-04,20,14.37917013,-89.07083707999999,-2.25
2023-04-04,21,14.37917013,-89.07083707999999,-2.48
2023-04-04,22,14.37917013,-89.07083707999999,-1.29
2023-04-04,23,14.37917013,-89.07083707999999,-1.56
2023-04-04,24,14.37917013,-89.07083707999999,-1.83
2023-04-04,25,14.37917013,-89.07083707999999,-2.47
2023-04-04,26,14.37917013,-89.07083707999999,0.02
2023-04-04,27,14.37917013,-89.07083707999999,-1.62
2023-04-04,28,14.37917013,-89.07083707999999,-1.45
2023-04-04,29,14.37917013,-89.07083707999999,-1.78
2023-04-04,30,14.37917013,-89.07083707999999,-2.52
2023-04-04,31,14.37917013,-89.07083707999999,-0.69
2023-04-04,32,14.37917013,-89.07083707999999,-2.15
2023-04-04,33,14.37917013,-89.07083707999999,-2.21
2023-04-04,34,14.37917013,-89.07083707999999,-0.99
2023-04-04,35,14.37917013,-89.07083707999999,-1.98
2023-04-04,36,14.37917013,-89.07083707999999,-0.3
2023-04-04,37,14.37917013,-89.07083707999999,-0.51
2023-04-04,38,14.37917013,-89.07083707999999,-2.14
2023-04-04,39,14.37917013,-89.07083707999999,-2.03
2023-04-04,40,14.37917013,-89.07083707999999,-2.31
2023-04-04,41,14.37917013,-89.07083707999999,-2.34
2023-04-04,42,14.37917013,-89.07083707999999,-1.05
2023-04-04,43,14.37917013,-89.07083707999999,-1.26
2023-04-04,44,14.37917013,-89.07083707999999,-1.83
2023-04-04,45,14.37917013,-89.07083707999999,-2.35
2023-04-04,46,14.37917013,-89.07083707999999,-2.44
2023-04-04,47,14.37917013,-89.07083707999999,-2.63
2023-04-04,48,14.37917013,-89.07083707999999,-0.08
2023-04-04,49,14.37917013,-89.07083707999999,0.2
2023-04-04,50,14.37917013,-89.07083707999999,-1.84
2023-04-05,0,14.37917013,-89.07083707999999,-2.67
2023-04-05,1,14.37917013,-89.07083707999999,-2.17
2023-04-05,2,14.37917013,-89.07083707999999,-0.38
2023-04-05,3,14.37917013,-89.07083707999999,-2.13
2023-04-05,4,14.37917013,-89.07083707999999,0.18
2023-04-05,5,14.37917013,-89.07083707999999,-2.37
2023-04-05,6,14.37917013,-89.07083707999999,-0.44
2023-04-05,7,14.37917013,-89.07083707999999,-2.28
2023-04-05,8,14.37917013,-89.07083707999999,-1.88
2023-04-05,9,14.37917013,-89.07083707999999,-2.29
2023-04-05,10,14.37917013,-89.07083707999999,-1.34
2023-04-05,11,14.37917013,-89.07083707999999,0.6
2023-04-05,12,14.37917013,-89.07083707999999,-1.44
2023-04-05,13,14.37917013,-89.07083707999999,-0.32
2023-04-05,14,14.37917013,-89.07083707999999,-1.67
2023-04-05,15,14.37917013,-89.07083707999999,-2.58
2023-04-05,16,14.37917013,-89.07083707999999,1.54
2023-04-05,17,14.37917013,-89.07083707999999,-0.01
2023-04-05,18,14.37917013,-89.07083707999999,0.18
2023-04-05,19,14.37917013,-89.07083707999999,-2.49
2023-04-05,20,14.37917013,-89.07083707999999,-2.55
2023-04-05,21,14.37917013,-89.07083707999999,-2.81
2023-04-05,22,14.37917013,-89.07083707999999,-1.48
2023-04-05,23,14.37917013,-89.07083707999999,-1.71
2023-04-05,24,14.37917013,-89.07083707999999,-2.07
2023-04-05,25,14.37917013,-89.07083707999999,-2.8
2023-04-05,26,14.37917013,-89.07083707999999,0.05
2023-04-05,27,14.37917013,-89.07083707999999,-1.87
2023-04-05,28,14.37917013,-89.07083707999999,-1.55
2023-04-05,29,14.37917013,-89.07083707999999,-2.03
2023-04-05,30,14.37917013,-89.07083707999999,-2.83
2023-04-05,31,14.37917013,-89.07083707999999,-0.81
2023-04-05,32,14.37917013,-89.07083707999999,-2.43
2023-04-05,33,14.37917013,-89.07083707999999,-2.42
2023-04-05,34,14.37917013,-89.07083707999999,-1.11
2023-04-05,35,14.37917013,-89.07083707999999,-2.01
2023-04-05,36,14.37917013,-89.07083707999999,-0.28
2023-04-05,37,14.37917013,-89.07083707999999,-0.62
